ad çekmeye girmek,15
ağzına kilit takmak,17
ayağına üşenmemek,16
ayının kırk türküsü var kırkı da ahlat üstüne,38
nazı geçmek,10
zevk almak,9
Allah uçamayan kuşa alçacık dal verir,32
araları limoni olmak,18
beş parmağın hangisini kessen acımaz,32
anasından emdiği süt burnundan  gelmek,33
üstüne yürümek,13
amcamla dayım hepsinden aldım payım,31
cesaret vermek,13
eline doğmak,11
zurnacının karşısında limon yemek gibi,34
ağır durmak,10
ağır ol da molla desinler,21
akıl havsala almamak,18
akşamdan sonra merhaba,20
ata dostu oğla mirastır,20
aklına takmak,12
amma da yaptın ha,14
ağzını hayra aç,13
ağaç ne kadar uzasa göğe ermez,25
can canın yoldaşıdır,18
üstüne güneş doğmamak,19
ağırdan almak,12
akıl işi değil,12
ayağını yorganına göre uzat,24
ay görmüşün yıldıza minneti  yoktur,30
Allah ne verdiyse,15
ağzının tadı bozulmak,19
altını üstüne getirmek,20
cesaret gelmek,13
rahat batmak,11
araziye uymak,12
adım atmak,9
Allaha emanet,12
dereyi geçerken at değiştirilmez,29
adı var,6
ağır yara almak,13
açmaza getirmek,14
al elmaya taş atan çok olur,22
üstüne yatmak,12
adı batmak,9
cömertle nekesin harcı birdir,26
afyon yutmak,11
ağzının payını almak,18
korkulu rüya görmektense uyanık yatmak evladır,41
dudağını ısırmak,15
ağanın alnı terlemezse ırgadın burnu kanamaz,39
adı bile okunmamak,16
canını cehenneme göndermek,24
gönül rızası ile,14
altın leğene kan kusmak,20
aksiliği üstünde,15
zihnini çelmek,13
abdala malum olur,15
fırın ekmek yemesi lazım,21
aydedeye misafir olmak,20
suyu nereden geliyor,18
aşı pişiren yağ olur gelinin yüzü ağ olur,34
evlerden ırak,12
büyük laf etmek,13
ağzından çıkanı  kulağı duymamak,28
zimmetine geçirmek,17
ahenk vermek,11
aklına yelken etmek,17
örneğini almak,13
ah alan onmaz,11
ayakları üstünde durmak,21
alay gibi gelmek,14
çok havlayan köpek ısırmaz,23
ağlayanın malı gülene hayretmez,28
adam adama  gerek olur,18
ağzına gem vurmak,15
zifos atmak,10
ağzından söz  eksik etmemek,23
dilden gelen elden gelse her fukara padişah olur,41
iki rahmetten  biri,16
açlıktan ölmek,13
ağır ol,6
akıl olmayınca ne yapsın sakal,26
başı üstünde yeri olmak,20
bayram havası esmek,17
ağır ol batman gel,15
ağası güçlü olanın kulu asi olur,27
aç ile eceli gelen söyleşir,23
zar atmak,8
ağaca dayanma kurur adama dayanma ölür,33
kuvveden fiile çıkarmak,21
ağzı oynamak,11
babana rahmet,12
avrat tuz dedi mi ciğeri cız der,26
gelen gidene rahmet okutur,23
ada bana adayım sana,17
Allahın evi,10
ağzı eğri gözü şaşı ensesinden belli olur,35
ağaç yeşert meyve getirsin oğlan büyüt ekmek getirsin,46
adam sırasına geçmek,18
akıl etmek,9
bin can ile,9
aza kanaat etmeyen çoğu hiç bulamaz,30
ramp ışığına çıkarmak,19
Rufailer karışır,15
bileğinin hakkıyla,17
aç elini kora sokar,16
işi rast gitmek,13
fala inanma falsız kalma,21
aldı sazı eline,13
vazifesinden olmak,17
ateş olsa cirmi kadar yer yakar,26
akşama karşı gitme tana karşı yatma,30
gemiyi rotasına koymak,20
ucunu kaçırmak,13
laf lafı açar,11
zindan olmak,11
aslı faslı olmamak,16
tuhafına gitmek,14
cebinden çıkarmak,16
afiyet bulmak,12
ağzına kira istemek,17
ucundan tutmak,13
babanın sanatı oğla mirastır,25
akılsız köpeği  yol kocatır,23
zihnini bulandırmak,18
iki satır laf etmek,16
çoban kulübesinde padişah rüyası görmek,35
arayan Mevlasını da bulur belasını da,32
ağır oturmak,11
Fatiha okumak,12
ağacın meyvesi olunca başını aşağı salar,35
fena etmek,9
kefaretini ödemek,16
altın yere düşmekle pul olmaz,25
balı parmağı uzun yemez kısmetlisi yer,33
taş ne kadar ıslanırsa deli o kadar uslanır,36
felfelek sokmak,14
adı gibi bilmek,13
belini bükmek,12
az kaz uz kaz boyunca kaz,20
ad vermek,8
nefsine yedirememek,18
zıddı olmak,10
alçak eşek binmeye kolay öksüz çocuk dövmeye kolay,43
aş taşınca kepçeye paha olmaz,25
aslı faslı yok,12
laf lafı açar laf da tabakayı açar,28
bir sıkımlık canı olmak,20
dostlar başından ırak,19
nazını çekmek,12
el değiştirmek,13
ar namus tertemiz,15
ağası güçlü olanın kulu suçlu olur,29
aklının ucundan bile geçirmemek,28
al aşağı vur yukarı,16
adet yerini bulsun diye,20
beylik fırın has çıkarır,21
aklı ermek,9
armut piş ağzıma düş,17
aşığa Bağdat uzak  değil,20
bundan iyisi can sağlığı,21
yiğit lakabıyla anılır,20
adam adamdır olmasa da pulu eşek eşektir atlastan olsa çulu,50
aç doyurmak,10
cim karnında bir nokta,19
gönülden ırak olmak,17
ad almak,7
aç gözünü açarlar gözünü,21
abliyi kaçırmak,14
açın koynunda  ekmek durmaz,23
kaynana pamuk ipliği olup raftan düşse gelinin başını yarar,51
az olsun uz  olsun,14
ayakta uyumak,12
zevali olmak,11
kazaya rıza göstermek,19
alt alta üst üste,14
çok naz aşık usandırır,19
boyunu aşmak,11
adımlarını açmak,15
ağzı burnu yerinde,16
temcit pilavı gibi,16
iki lakırtıyı bir araya getirmek,28
ayağını sıcak tut başını serin gönlünü ferah tut düşünme derin,53
acele ile yürüyen yolda kalır,25
ad koymak,8
ağızda sakız gibi çiğnemek,23
atta avratta uğur vardır,21
aferin almak,11
aklını bozmak,12
beş tavuğa bir horoz yeter,22
örümcek bağlamak,15
ırgat pazarına döndürmek,22
adı olmak,8
aç yanında sarpın kurcalanmaz,26
az tamah çok ziyan getirir,22
ağlama ölü için ağla diri için,25
ağzından  dirhemle çıkmak,22
Allah dağına göre kar verir,23
ağırlığı olmak,13
cepten aramak,12
aksi şeytan,10
Azrail gelince oğul uşak sormaz,27
ağzı kulaklarına varmak,21
dervişin fikri ne ise zikri de odur,29
araları şekerrenk  olmak,21
ağzına taş almak,14
aç açık kalmak,12
